"","id","lon","lat","version","timestamp","changeset","uid","user","highway","amenity","building","name","Date"
"2658",3486934991,83.9954156,28.1530691,2,2016-05-12 11:30:31,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2659",3486934992,83.9950912,28.1530598,2,2016-05-12 11:30:31,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2660",3486934993,83.9941787,28.1531153,2,2016-05-12 11:30:32,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2661",3486934994,83.9954139,28.1531116,2,2016-05-12 11:30:32,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2662",3486934995,83.9951713,28.1530942,2,2016-05-12 11:30:32,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2663",3486934997,83.9953899,28.153133,2,2016-05-12 11:30:32,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2664",3486934998,83.9953093,28.1531437,2,2016-05-12 11:30:32,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2665",3486934999,83.9941836,28.1531975,2,2016-05-12 11:30:32,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2666",3486935002,83.98722,28.1532201,2,2016-05-12 11:30:32,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2667",3486935003,83.9873165,28.1532577,2,2016-05-12 11:30:32,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2668",3486935004,83.9874329,28.1532924,2,2016-05-12 11:30:32,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2669",3486935006,83.9942639,28.153347,2,2016-05-12 11:30:33,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2670",3486935007,83.98768,28.1533867,2,2016-05-12 11:30:33,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2671",3486935008,83.9877318,28.1533913,2,2016-05-12 11:30:33,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2672",3486935009,83.987539,28.1533669,2,2016-05-12 11:30:33,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2673",3486935011,83.9877935,28.1534051,2,2016-05-12 11:30:33,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2674",3486935013,83.9960497,28.1534489,2,2016-05-12 11:30:33,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2675",3486935016,83.9878902,28.1535039,2,2016-05-12 11:30:33,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2676",3486935024,83.9959181,28.1536633,2,2016-05-12 11:30:33,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2677",3486935026,83.9879348,28.1536728,2,2016-05-12 11:30:33,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2678",3486935029,83.9879361,28.1537563,2,2016-05-12 11:30:34,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2679",3486935030,83.9958047,28.1538676,2,2016-05-12 11:30:34,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2680",3486935032,83.9879473,28.1539086,2,2016-05-12 11:30:34,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2681",3486935033,83.9954238,28.1539713,2,2016-05-12 11:30:34,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2682",3486935034,83.995253,28.1540065,2,2016-05-12 11:30:34,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2683",3486935036,83.9950657,28.1540388,2,2016-05-12 11:30:34,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2684",3486935037,83.9881525,28.154037,2,2016-05-12 11:30:34,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2685",3486935038,83.9881927,28.1540303,2,2016-05-12 11:30:34,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2686",3486935044,83.9882424,28.1540735,2,2016-05-12 11:30:34,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2687",3486935050,83.9882809,28.1541549,2,2016-05-12 11:30:35,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2688",3486935066,83.9883094,28.1542336,2,2016-05-12 11:30:35,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2689",3486935067,83.9887582,28.1542345,2,2016-05-12 11:30:35,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2690",3486935072,83.9886539,28.1543111,2,2016-05-12 11:30:35,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2691",3486935074,83.9883572,28.1543409,2,2016-05-12 11:30:35,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2692",3486935078,83.9884083,28.1544134,2,2016-05-12 11:30:35,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2693",3486935080,83.9892811,28.1544397,2,2016-05-12 11:30:35,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2694",3486935081,83.9893793,28.1544398,2,2016-05-12 11:30:35,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2695",3486935082,83.9886337,28.1544144,2,2016-05-12 11:30:35,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2696",3486935084,83.9891873,28.1544725,2,2016-05-12 11:30:36,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2697",3486935085,83.9891176,28.1545058,2,2016-05-12 11:30:36,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2698",3486935087,83.9890723,28.1545312,2,2016-05-12 11:30:36,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2699",3486935088,83.9884808,28.1545003,2,2016-05-12 11:30:36,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2700",3486935089,83.9885767,28.1545307,2,2016-05-12 11:30:36,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2701",3486935091,83.9889859,28.1546409,2,2016-05-12 11:30:36,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2702",3486935096,83.9884609,28.1549888,2,2016-05-12 11:30:37,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2703",3486935098,83.9884106,28.1549951,2,2016-05-12 11:30:37,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2704",3486935099,83.9886325,28.1550018,2,2016-05-12 11:30:37,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2705",3486935100,83.9883633,28.1550051,2,2016-05-12 11:30:37,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2706",3486935102,83.9889997,28.1549271,2,2016-05-12 11:30:37,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2707",3486935104,83.9882906,28.1550538,2,2016-05-12 11:30:37,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2708",3486935105,83.9889865,28.1550475,2,2016-05-12 11:30:37,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2709",3486935106,83.9889714,28.155082,2,2016-05-12 11:30:37,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2710",3486935109,83.988595,28.155283,2,2016-05-12 11:30:37,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2711",3486935110,83.9886358,28.1552888,2,2016-05-12 11:30:38,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2712",3486935111,83.9884574,28.1552814,2,2016-05-12 11:30:38,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2713",3486935112,83.9886796,28.1553272,2,2016-05-12 11:30:38,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2714",3486935123,83.9887153,28.1553858,2,2016-05-12 11:30:38,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2715",3486935128,83.9882985,28.1554711,2,2016-05-12 11:30:38,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2716",3486935132,83.9881387,28.155524,2,2016-05-12 11:30:38,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2717",3486935147,83.988316,28.1560305,2,2016-05-12 11:30:38,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2718",3486935148,83.9883103,28.1561095,2,2016-05-12 11:30:38,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2719",3486935149,83.9883305,28.1563346,2,2016-05-12 11:30:38,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2720",3486935150,83.9883066,28.156579,2,2016-05-12 11:30:39,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2721",3486935151,83.988231,28.1566351,2,2016-05-12 11:30:39,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2722",3486935152,83.9881256,28.1567125,2,2016-05-12 11:30:39,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2723",3486935154,83.9877242,28.1569899,2,2016-05-12 11:30:39,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2724",3486935155,83.9876898,28.1570125,2,2016-05-12 11:30:39,39264644,3573216,"Bishal9841","","","","",2016-05-12
"2725",3486935156,83.9875151,28.1572985,2,2016-05-12 11:30:39,39264644,3573216,"Bishal9841","","","","",2016-05-12
