"","Var1","Freq"
"1","2016-05-18",15313
"2","2016-05-19",7411
"3","2016-05-20",10640
"4","2016-05-21",1455
"5","2016-05-22",2972
"6","2016-05-23",11162
"7","2016-05-24",14992
"8","2016-05-25",9624
